3.7024 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
25.2855 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
25.2883 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
25.2913 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
25.2940 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
25.2969 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
25.3000 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-0.2549,  0.2392,  0.2549]), fillColorSpace='rgb', fillRGB=array([-0.2549,  0.2392,  0.2549]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
25.3027 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
25.3054 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
25.3081 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
25.3108 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
25.3135 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
25.3208 	EXP 	Imported /Users/chandamandhani/Desktop/sequence_con.csv as conditions, 4 conditions, 2 params
25.3213 	EXP 	Created sequence: sequential, trialTypes=4, nReps=24, seed=None
25.3218 	EXP 	New trial (rep=0, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
25.3375 	EXP 	fixation: autoDraw = True
26.3232 	EXP 	line1: autoDraw = True
26.3232 	EXP 	line2: autoDraw = True
26.3232 	EXP 	line3: autoDraw = True
26.3232 	EXP 	line4: autoDraw = True
26.3404 	EXP 	fixation: autoDraw = False
27.3260 	EXP 	probe: autoDraw = True
28.1501 	DATA 	Keypress: x
28.1639 	EXP 	New trial (rep=0, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
28.1784 	EXP 	fixation: autoDraw = False
28.1784 	EXP 	line1: autoDraw = False
28.1784 	EXP 	line2: autoDraw = False
28.1784 	EXP 	line3: autoDraw = False
28.1784 	EXP 	line4: autoDraw = False
28.1784 	EXP 	probe: autoDraw = False
28.1784 	EXP 	fixation: autoDraw = True
29.1644 	EXP 	line1: autoDraw = True
29.1644 	EXP 	line2: autoDraw = True
29.1644 	EXP 	line3: autoDraw = True
29.1644 	EXP 	line4: autoDraw = True
29.1811 	EXP 	fixation: autoDraw = False
30.1669 	EXP 	probe: autoDraw = True
30.4700 	EXP 	New trial (rep=0, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
30.4734 	DATA 	Keypress: v
30.4846 	EXP 	fixation: autoDraw = False
30.4846 	EXP 	line1: autoDraw = False
30.4846 	EXP 	line2: autoDraw = False
30.4846 	EXP 	line3: autoDraw = False
30.4846 	EXP 	line4: autoDraw = False
30.4846 	EXP 	probe: autoDraw = False
30.4846 	EXP 	fixation: autoDraw = True
31.4706 	EXP 	line1: autoDraw = True
31.4706 	EXP 	line2: autoDraw = True
31.4706 	EXP 	line3: autoDraw = True
31.4706 	EXP 	line4: autoDraw = True
31.4872 	EXP 	fixation: autoDraw = False
32.4730 	EXP 	probe: autoDraw = True
32.8940 	EXP 	New trial (rep=0, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
32.8980 	DATA 	Keypress: c
32.9076 	EXP 	fixation: autoDraw = False
32.9076 	EXP 	line1: autoDraw = False
32.9076 	EXP 	line2: autoDraw = False
32.9076 	EXP 	line3: autoDraw = False
32.9076 	EXP 	line4: autoDraw = False
32.9076 	EXP 	probe: autoDraw = False
32.9076 	EXP 	fixation: autoDraw = True
33.8936 	EXP 	line1: autoDraw = True
33.8936 	EXP 	line2: autoDraw = True
33.8936 	EXP 	line3: autoDraw = True
33.8936 	EXP 	line4: autoDraw = True
33.9104 	EXP 	fixation: autoDraw = False
34.8965 	EXP 	probe: autoDraw = True
35.1500 	EXP 	New trial (rep=1, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
35.1535 	DATA 	Keypress: z
35.1637 	EXP 	fixation: autoDraw = False
35.1637 	EXP 	line1: autoDraw = False
35.1637 	EXP 	line2: autoDraw = False
35.1637 	EXP 	line3: autoDraw = False
35.1637 	EXP 	line4: autoDraw = False
35.1637 	EXP 	probe: autoDraw = False
35.1637 	EXP 	fixation: autoDraw = True
36.1497 	EXP 	line1: autoDraw = True
36.1497 	EXP 	line2: autoDraw = True
36.1497 	EXP 	line3: autoDraw = True
36.1497 	EXP 	line4: autoDraw = True
36.1669 	EXP 	fixation: autoDraw = False
37.1527 	EXP 	probe: autoDraw = True
37.7967 	DATA 	Keypress: x
37.8059 	EXP 	New trial (rep=1, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
37.8210 	EXP 	fixation: autoDraw = False
37.8210 	EXP 	line1: autoDraw = False
37.8210 	EXP 	line2: autoDraw = False
37.8210 	EXP 	line3: autoDraw = False
37.8210 	EXP 	line4: autoDraw = False
37.8210 	EXP 	probe: autoDraw = False
37.8210 	EXP 	fixation: autoDraw = True
38.8067 	EXP 	line1: autoDraw = True
38.8067 	EXP 	line2: autoDraw = True
38.8067 	EXP 	line3: autoDraw = True
38.8067 	EXP 	line4: autoDraw = True
38.8235 	EXP 	fixation: autoDraw = False
39.8095 	EXP 	probe: autoDraw = True
40.1288 	EXP 	New trial (rep=1, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
40.1336 	DATA 	Keypress: v
40.1433 	EXP 	fixation: autoDraw = False
40.1433 	EXP 	line1: autoDraw = False
40.1433 	EXP 	line2: autoDraw = False
40.1433 	EXP 	line3: autoDraw = False
40.1433 	EXP 	line4: autoDraw = False
40.1433 	EXP 	probe: autoDraw = False
40.1433 	EXP 	fixation: autoDraw = True
41.1293 	EXP 	line1: autoDraw = True
41.1293 	EXP 	line2: autoDraw = True
41.1293 	EXP 	line3: autoDraw = True
41.1293 	EXP 	line4: autoDraw = True
41.1463 	EXP 	fixation: autoDraw = False
42.1321 	EXP 	probe: autoDraw = True
42.3422 	DATA 	Keypress: c
42.3518 	EXP 	New trial (rep=1, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
42.3662 	EXP 	fixation: autoDraw = False
42.3662 	EXP 	line1: autoDraw = False
42.3662 	EXP 	line2: autoDraw = False
42.3662 	EXP 	line3: autoDraw = False
42.3662 	EXP 	line4: autoDraw = False
42.3662 	EXP 	probe: autoDraw = False
42.3662 	EXP 	fixation: autoDraw = True
43.3525 	EXP 	line1: autoDraw = True
43.3525 	EXP 	line2: autoDraw = True
43.3525 	EXP 	line3: autoDraw = True
43.3525 	EXP 	line4: autoDraw = True
43.3689 	EXP 	fixation: autoDraw = False
44.3551 	EXP 	probe: autoDraw = True
44.5985 	DATA 	Keypress: z
44.6073 	EXP 	New trial (rep=2, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
44.6224 	EXP 	fixation: autoDraw = False
44.6224 	EXP 	line1: autoDraw = False
44.6224 	EXP 	line2: autoDraw = False
44.6224 	EXP 	line3: autoDraw = False
44.6224 	EXP 	line4: autoDraw = False
44.6224 	EXP 	probe: autoDraw = False
44.6224 	EXP 	fixation: autoDraw = True
45.6085 	EXP 	line1: autoDraw = True
45.6085 	EXP 	line2: autoDraw = True
45.6085 	EXP 	line3: autoDraw = True
45.6085 	EXP 	line4: autoDraw = True
45.6249 	EXP 	fixation: autoDraw = False
46.6115 	EXP 	probe: autoDraw = True
46.8052 	DATA 	Keypress: x
46.8142 	EXP 	New trial (rep=2, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
46.8283 	EXP 	fixation: autoDraw = False
46.8283 	EXP 	line1: autoDraw = False
46.8283 	EXP 	line2: autoDraw = False
46.8283 	EXP 	line3: autoDraw = False
46.8283 	EXP 	line4: autoDraw = False
46.8283 	EXP 	probe: autoDraw = False
46.8283 	EXP 	fixation: autoDraw = True
47.8142 	EXP 	line1: autoDraw = True
47.8142 	EXP 	line2: autoDraw = True
47.8142 	EXP 	line3: autoDraw = True
47.8142 	EXP 	line4: autoDraw = True
47.8311 	EXP 	fixation: autoDraw = False
48.8172 	EXP 	probe: autoDraw = True
49.0366 	EXP 	New trial (rep=2, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
49.0406 	DATA 	Keypress: v
49.0507 	EXP 	fixation: autoDraw = False
49.0507 	EXP 	line1: autoDraw = False
49.0507 	EXP 	line2: autoDraw = False
49.0507 	EXP 	line3: autoDraw = False
49.0507 	EXP 	line4: autoDraw = False
49.0507 	EXP 	probe: autoDraw = False
49.0507 	EXP 	fixation: autoDraw = True
50.0368 	EXP 	line1: autoDraw = True
50.0368 	EXP 	line2: autoDraw = True
50.0368 	EXP 	line3: autoDraw = True
50.0368 	EXP 	line4: autoDraw = True
50.0536 	EXP 	fixation: autoDraw = False
51.0396 	EXP 	probe: autoDraw = True
51.2925 	EXP 	New trial (rep=2, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
51.2974 	DATA 	Keypress: c
51.3066 	EXP 	fixation: autoDraw = False
51.3066 	EXP 	line1: autoDraw = False
51.3066 	EXP 	line2: autoDraw = False
51.3066 	EXP 	line3: autoDraw = False
51.3066 	EXP 	line4: autoDraw = False
51.3066 	EXP 	probe: autoDraw = False
51.3066 	EXP 	fixation: autoDraw = True
52.2928 	EXP 	line1: autoDraw = True
52.2928 	EXP 	line2: autoDraw = True
52.2928 	EXP 	line3: autoDraw = True
52.2928 	EXP 	line4: autoDraw = True
52.3100 	EXP 	fixation: autoDraw = False
53.2955 	EXP 	probe: autoDraw = True
53.5312 	EXP 	New trial (rep=3, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
53.5345 	DATA 	Keypress: z
53.5463 	EXP 	fixation: autoDraw = False
53.5463 	EXP 	line1: autoDraw = False
53.5463 	EXP 	line2: autoDraw = False
53.5463 	EXP 	line3: autoDraw = False
53.5463 	EXP 	line4: autoDraw = False
53.5463 	EXP 	probe: autoDraw = False
53.5463 	EXP 	fixation: autoDraw = True
54.5320 	EXP 	line1: autoDraw = True
54.5320 	EXP 	line2: autoDraw = True
54.5320 	EXP 	line3: autoDraw = True
54.5320 	EXP 	line4: autoDraw = True
54.5492 	EXP 	fixation: autoDraw = False
55.5351 	EXP 	probe: autoDraw = True
55.8296 	DATA 	Keypress: x
55.8382 	EXP 	New trial (rep=3, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
55.8521 	EXP 	fixation: autoDraw = False
55.8521 	EXP 	line1: autoDraw = False
55.8521 	EXP 	line2: autoDraw = False
55.8521 	EXP 	line3: autoDraw = False
55.8521 	EXP 	line4: autoDraw = False
55.8521 	EXP 	probe: autoDraw = False
55.8521 	EXP 	fixation: autoDraw = True
56.8386 	EXP 	line1: autoDraw = True
56.8386 	EXP 	line2: autoDraw = True
56.8386 	EXP 	line3: autoDraw = True
56.8386 	EXP 	line4: autoDraw = True
56.8555 	EXP 	fixation: autoDraw = False
57.8417 	EXP 	probe: autoDraw = True
58.1109 	EXP 	New trial (rep=3, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
58.1145 	DATA 	Keypress: v
58.1248 	EXP 	fixation: autoDraw = False
58.1248 	EXP 	line1: autoDraw = False
58.1248 	EXP 	line2: autoDraw = False
58.1248 	EXP 	line3: autoDraw = False
58.1248 	EXP 	line4: autoDraw = False
58.1248 	EXP 	probe: autoDraw = False
58.1248 	EXP 	fixation: autoDraw = True
59.1109 	EXP 	line1: autoDraw = True
59.1109 	EXP 	line2: autoDraw = True
59.1109 	EXP 	line3: autoDraw = True
59.1109 	EXP 	line4: autoDraw = True
59.1278 	EXP 	fixation: autoDraw = False
60.1142 	EXP 	probe: autoDraw = True
60.5167 	EXP 	New trial (rep=3, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
60.5200 	DATA 	Keypress: c
60.5313 	EXP 	fixation: autoDraw = False
60.5313 	EXP 	line1: autoDraw = False
60.5313 	EXP 	line2: autoDraw = False
60.5313 	EXP 	line3: autoDraw = False
60.5313 	EXP 	line4: autoDraw = False
60.5313 	EXP 	probe: autoDraw = False
60.5313 	EXP 	fixation: autoDraw = True
61.5176 	EXP 	line1: autoDraw = True
61.5176 	EXP 	line2: autoDraw = True
61.5176 	EXP 	line3: autoDraw = True
61.5176 	EXP 	line4: autoDraw = True
61.5341 	EXP 	fixation: autoDraw = False
62.5201 	EXP 	probe: autoDraw = True
62.8075 	EXP 	New trial (rep=4, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
62.8121 	DATA 	Keypress: z
62.8207 	EXP 	fixation: autoDraw = False
62.8207 	EXP 	line1: autoDraw = False
62.8207 	EXP 	line2: autoDraw = False
62.8207 	EXP 	line3: autoDraw = False
62.8207 	EXP 	line4: autoDraw = False
62.8207 	EXP 	probe: autoDraw = False
62.8207 	EXP 	fixation: autoDraw = True
63.8069 	EXP 	line1: autoDraw = True
63.8069 	EXP 	line2: autoDraw = True
63.8069 	EXP 	line3: autoDraw = True
63.8069 	EXP 	line4: autoDraw = True
63.8237 	EXP 	fixation: autoDraw = False
64.8095 	EXP 	probe: autoDraw = True
65.0458 	EXP 	New trial (rep=4, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
65.0496 	DATA 	Keypress: x
65.0602 	EXP 	fixation: autoDraw = False
65.0602 	EXP 	line1: autoDraw = False
65.0602 	EXP 	line2: autoDraw = False
65.0602 	EXP 	line3: autoDraw = False
65.0602 	EXP 	line4: autoDraw = False
65.0602 	EXP 	probe: autoDraw = False
65.0602 	EXP 	fixation: autoDraw = True
66.0462 	EXP 	line1: autoDraw = True
66.0462 	EXP 	line2: autoDraw = True
66.0462 	EXP 	line3: autoDraw = True
66.0462 	EXP 	line4: autoDraw = True
66.0629 	EXP 	fixation: autoDraw = False
67.0489 	EXP 	probe: autoDraw = True
67.3196 	EXP 	New trial (rep=4, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
67.3245 	DATA 	Keypress: v
67.3328 	EXP 	fixation: autoDraw = False
67.3328 	EXP 	line1: autoDraw = False
67.3328 	EXP 	line2: autoDraw = False
67.3328 	EXP 	line3: autoDraw = False
67.3328 	EXP 	line4: autoDraw = False
67.3328 	EXP 	probe: autoDraw = False
67.3328 	EXP 	fixation: autoDraw = True
68.3189 	EXP 	line1: autoDraw = True
68.3189 	EXP 	line2: autoDraw = True
68.3189 	EXP 	line3: autoDraw = True
68.3189 	EXP 	line4: autoDraw = True
68.3357 	EXP 	fixation: autoDraw = False
69.3220 	EXP 	probe: autoDraw = True
69.5649 	DATA 	Keypress: c
69.5741 	EXP 	New trial (rep=4, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
69.5890 	EXP 	fixation: autoDraw = False
69.5890 	EXP 	line1: autoDraw = False
69.5890 	EXP 	line2: autoDraw = False
69.5890 	EXP 	line3: autoDraw = False
69.5890 	EXP 	line4: autoDraw = False
69.5890 	EXP 	probe: autoDraw = False
69.5890 	EXP 	fixation: autoDraw = True
70.5751 	EXP 	line1: autoDraw = True
70.5751 	EXP 	line2: autoDraw = True
70.5751 	EXP 	line3: autoDraw = True
70.5751 	EXP 	line4: autoDraw = True
70.5918 	EXP 	fixation: autoDraw = False
71.5776 	EXP 	probe: autoDraw = True
71.8380 	DATA 	Keypress: z
71.8464 	EXP 	New trial (rep=5, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
71.8617 	EXP 	fixation: autoDraw = False
71.8617 	EXP 	line1: autoDraw = False
71.8617 	EXP 	line2: autoDraw = False
71.8617 	EXP 	line3: autoDraw = False
71.8617 	EXP 	line4: autoDraw = False
71.8617 	EXP 	probe: autoDraw = False
71.8617 	EXP 	fixation: autoDraw = True
72.8478 	EXP 	line1: autoDraw = True
72.8478 	EXP 	line2: autoDraw = True
72.8478 	EXP 	line3: autoDraw = True
72.8478 	EXP 	line4: autoDraw = True
72.8644 	EXP 	fixation: autoDraw = False
73.8506 	EXP 	probe: autoDraw = True
74.1116 	DATA 	Keypress: x
74.1200 	EXP 	New trial (rep=5, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
74.1344 	EXP 	fixation: autoDraw = False
74.1344 	EXP 	line1: autoDraw = False
74.1344 	EXP 	line2: autoDraw = False
74.1344 	EXP 	line3: autoDraw = False
74.1344 	EXP 	line4: autoDraw = False
74.1344 	EXP 	probe: autoDraw = False
74.1344 	EXP 	fixation: autoDraw = True
75.1205 	EXP 	line1: autoDraw = True
75.1205 	EXP 	line2: autoDraw = True
75.1205 	EXP 	line3: autoDraw = True
75.1205 	EXP 	line4: autoDraw = True
75.1370 	EXP 	fixation: autoDraw = False
76.1229 	EXP 	probe: autoDraw = True
76.3922 	EXP 	New trial (rep=5, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
76.3956 	DATA 	Keypress: v
76.4071 	EXP 	fixation: autoDraw = False
76.4071 	EXP 	line1: autoDraw = False
76.4071 	EXP 	line2: autoDraw = False
76.4071 	EXP 	line3: autoDraw = False
76.4071 	EXP 	line4: autoDraw = False
76.4071 	EXP 	probe: autoDraw = False
76.4071 	EXP 	fixation: autoDraw = True
77.3932 	EXP 	line1: autoDraw = True
77.3932 	EXP 	line2: autoDraw = True
77.3932 	EXP 	line3: autoDraw = True
77.3932 	EXP 	line4: autoDraw = True
77.4100 	EXP 	fixation: autoDraw = False
78.3962 	EXP 	probe: autoDraw = True
78.6488 	EXP 	New trial (rep=5, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
78.6523 	DATA 	Keypress: c
78.6632 	EXP 	fixation: autoDraw = False
78.6632 	EXP 	line1: autoDraw = False
78.6632 	EXP 	line2: autoDraw = False
78.6632 	EXP 	line3: autoDraw = False
78.6632 	EXP 	line4: autoDraw = False
78.6632 	EXP 	probe: autoDraw = False
78.6632 	EXP 	fixation: autoDraw = True
79.6492 	EXP 	line1: autoDraw = True
79.6492 	EXP 	line2: autoDraw = True
79.6492 	EXP 	line3: autoDraw = True
79.6492 	EXP 	line4: autoDraw = True
79.6661 	EXP 	fixation: autoDraw = False
80.6517 	EXP 	probe: autoDraw = True
80.8959 	DATA 	Keypress: z
80.9045 	EXP 	New trial (rep=6, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
80.9191 	EXP 	fixation: autoDraw = False
80.9191 	EXP 	line1: autoDraw = False
80.9191 	EXP 	line2: autoDraw = False
80.9191 	EXP 	line3: autoDraw = False
80.9191 	EXP 	line4: autoDraw = False
80.9191 	EXP 	probe: autoDraw = False
80.9191 	EXP 	fixation: autoDraw = True
81.9051 	EXP 	line1: autoDraw = True
81.9051 	EXP 	line2: autoDraw = True
81.9051 	EXP 	line3: autoDraw = True
81.9051 	EXP 	line4: autoDraw = True
81.9223 	EXP 	fixation: autoDraw = False
82.9081 	EXP 	probe: autoDraw = True
83.1610 	EXP 	New trial (rep=6, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
83.1644 	DATA 	Keypress: x
83.1752 	EXP 	fixation: autoDraw = False
83.1752 	EXP 	line1: autoDraw = False
83.1752 	EXP 	line2: autoDraw = False
83.1752 	EXP 	line3: autoDraw = False
83.1752 	EXP 	line4: autoDraw = False
83.1752 	EXP 	probe: autoDraw = False
83.1752 	EXP 	fixation: autoDraw = True
84.1609 	EXP 	line1: autoDraw = True
84.1609 	EXP 	line2: autoDraw = True
84.1609 	EXP 	line3: autoDraw = True
84.1609 	EXP 	line4: autoDraw = True
84.1781 	EXP 	fixation: autoDraw = False
85.1638 	EXP 	probe: autoDraw = True
85.5002 	EXP 	New trial (rep=6, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
85.5038 	DATA 	Keypress: v
85.5148 	EXP 	fixation: autoDraw = False
85.5148 	EXP 	line1: autoDraw = False
85.5148 	EXP 	line2: autoDraw = False
85.5148 	EXP 	line3: autoDraw = False
85.5148 	EXP 	line4: autoDraw = False
85.5148 	EXP 	probe: autoDraw = False
85.5148 	EXP 	fixation: autoDraw = True
86.5013 	EXP 	line1: autoDraw = True
86.5013 	EXP 	line2: autoDraw = True
86.5013 	EXP 	line3: autoDraw = True
86.5013 	EXP 	line4: autoDraw = True
